NombreComuna,semana_epi_str,IdCausa,Causa,Total,Menores_1,De_1_a_4,De_5_a_14,De_15_a_64,De_65_y_mas
Huechuraba,09-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),126,3,9,23,82,9
Huechuraba,09-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),3,0,0,0,3,0
Huechuraba,09-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Huechuraba,09-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",8,0,0,0,8,0
Huechuraba,09-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",13,0,1,1,10,1
Huechuraba,09-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Huechuraba,09-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Huechuraba,10-2024,1,Atenciones de urgencia - Total,971,10,50,132,636,143
Huechuraba,10-2024,2,Atenciones de urgencia - Total Respiratorios,173,1,11,33,103,25
Huechuraba,10-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),13,1,1,1,7,3
Huechuraba,10-2024,4,Atenciones de urgencia - Influenza (J09-J11),6,0,1,0,0,5
Huechuraba,10-2024,5,Atenciones de urgencia - Neumonía (J12-J18),1,0,0,0,1,0
Huechuraba,10-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",4,0,0,0,2,2
Huechuraba,10-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Huechuraba,10-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),137,0,9,30,90,8
Huechuraba,10-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),12,0,0,2,3,7
Huechuraba,10-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Huechuraba,10-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",7,0,0,1,5,1
Huechuraba,10-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",3,0,0,0,3,0
Huechuraba,10-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Huechuraba,10-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Huechuraba,11-2024,1,Atenciones de urgencia - Total,1097,15,85,200,657,140
Huechuraba,11-2024,2,Atenciones de urgencia - Total Respiratorios,289,6,46,76,138,23
Huechuraba,11-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),26,2,6,2,8,8
Huechuraba,11-2024,4,Atenciones de urgencia - Influenza (J09-J11),2,0,0,0,0,2
Huechuraba,11-2024,5,Atenciones de urgencia - Neumonía (J12-J18),0,0,0,0,0,0
Huechuraba,11-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",13,0,1,3,7,2
Huechuraba,11-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Huechuraba,11-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),233,3,38,70,113,9
Huechuraba,11-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),15,1,1,1,10,2
Huechuraba,11-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Huechuraba,11-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",5,0,0,2,3,0
Huechuraba,11-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",13,0,0,4,8,1
Huechuraba,11-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Huechuraba,11-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Huechuraba,12-2024,1,Atenciones de urgencia - Total,1272,19,109,275,743,126
Huechuraba,12-2024,2,Atenciones de urgencia - Total Respiratorios,449,13,61,149,198,28
Huechuraba,12-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),27,0,5,10,12,0
Huechuraba,12-2024,4,Atenciones de urgencia - Influenza (J09-J11),7,0,0,0,2,5
Huechuraba,12-2024,5,Atenciones de urgencia - Neumonía (J12-J18),7,0,1,4,2,0
Huechuraba,12-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",3,0,0,0,2,1
Huechuraba,12-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Huechuraba,12-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),382,13,54,127,172,16
Huechuraba,12-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),23,0,1,8,8,6
Huechuraba,12-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Huechuraba,12-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",2,0,0,1,1,0
Huechuraba,12-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",3,0,0,1,2,0
Huechuraba,12-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Huechuraba,12-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Huechuraba,13-2024,1,Atenciones de urgencia - Total,1170,13,96,189,711,161
Huechuraba,13-2024,2,Atenciones de urgencia - Total Respiratorios,310,6,48,60,156,40
Huechuraba,13-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),27,0,2,4,14,7
Huechuraba,13-2024,4,Atenciones de urgencia - Influenza (J09-J11),5,0,0,0,2,3
Huechuraba,13-2024,5,Atenciones de urgencia - Neumonía (J12-J18),0,0,0,0,0,0
Huechuraba,13-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",11,0,0,0,10,1
Huechuraba,13-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Huechuraba,13-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),237,6,43,55,112,21
Huechuraba,13-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),30,0,3,1,18,8
Huechuraba,13-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Huechuraba,13-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Huechuraba,13-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Huechuraba,13-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Huechuraba,13-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Huechuraba,14-2024,1,Atenciones de urgencia - Total,1214,10,102,194,725,183
Huechuraba,14-2024,2,Atenciones de urgencia - Total Respiratorios,348,5,39,69,181,54
Huechuraba,14-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),28,0,2,5,17,4
Huechuraba,14-2024,4,Atenciones de urgencia - Influenza (J09-J11),17,0,2,2,7,6
Huechuraba,14-2024,5,Atenciones de urgencia - Neumonía (J12-J18),0,0,0,0,0,0
Huechuraba,14-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",8,1,0,0,3,4
Huechuraba,14-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Huechuraba,14-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),277,3,32,61,147,34
Huechuraba,14-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),18,1,3,1,7,6
Huechuraba,14-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Huechuraba,14-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Huechuraba,14-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Huechuraba,14-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Huechuraba,14-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Huechuraba,15-2024,1,Atenciones de urgencia - Total,1143,11,90,201,697,144
Huechuraba,15-2024,2,Atenciones de urgencia - Total Respiratorios,370,4,47,82,204,33
Huechuraba,15-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),45,2,5,8,27,3
Huechuraba,15-2024,4,Atenciones de urgencia - Influenza (J09-J11),13,0,0,2,1,10
Huechuraba,15-2024,5,Atenciones de urgencia - Neumonía (J12-J18),0,0,0,0,0,0
Huechuraba,15-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",11,0,0,2,6,3
Huechuraba,15-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Huechuraba,15-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),278,2,40,64,157,15
Huechuraba,15-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),23,0,2,6,13,2
Huechuraba,15-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Huechuraba,15-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Huechuraba,15-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Huechuraba,15-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Huechuraba,15-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Huechuraba,16-2024,1,Atenciones de urgencia - Total,1183,10,122,220,685,146
Huechuraba,16-2024,2,Atenciones de urgencia - Total Respiratorios,417,6,66,117,200,28
Huechuraba,16-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),52,0,11,12,23,6
Huechuraba,16-2024,4,Atenciones de urgencia - Influenza (J09-J11),10,0,1,0,3,6
Huechuraba,16-2024,5,Atenciones de urgencia - Neumonía (J12-J18),0,0,0,0,0,0
Huechuraba,16-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",5,0,3,1,1,0
Huechuraba,16-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Huechuraba,16-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),326,4,47,104,160,11
Huechuraba,16-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),24,2,4,0,13,5
Huechuraba,16-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Huechuraba,16-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Huechuraba,16-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Huechuraba,16-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Huechuraba,16-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Huechuraba,17-2024,1,Atenciones de urgencia - Total,1259,13,113,258,728,147
Huechuraba,17-2024,2,Atenciones de urgencia - Total Respiratorios,423,5,49,108,229,32
Huechuraba,17-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),66,2,10,9,30,15
Huechuraba,17-2024,4,Atenciones de urgencia - Influenza (J09-J11),14,0,1,0,9,4
Huechuraba,17-2024,5,Atenciones de urgencia - Neumonía (J12-J18),0,0,0,0,0,0
Huechuraba,17-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",11,0,1,2,6,2
Huechuraba,17-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Huechuraba,17-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),298,3,32,93,164,6
Huechuraba,17-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),34,0,5,4,20,5
Huechuraba,17-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Huechuraba,17-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Huechuraba,17-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Huechuraba,17-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Huechuraba,17-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Huechuraba,18-2024,1,Atenciones de urgencia - Total,1326,25,118,234,816,133
Huechuraba,18-2024,2,Atenciones de urgencia - Total Respiratorios,532,13,61,123,297,38
Huechuraba,18-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),92,4,8,20,48,12
Huechuraba,18-2024,4,Atenciones de urgencia - Influenza (J09-J11),17,0,0,0,9,8
Huechuraba,18-2024,5,Atenciones de urgencia - Neumonía (J12-J18),0,0,0,0,0,0
Huechuraba,18-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",14,0,5,2,5,2
Huechuraba,18-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Huechuraba,18-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),381,8,37,97,228,11
Huechuraba,18-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),28,1,11,4,7,5
Huechuraba,18-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Huechuraba,18-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Huechuraba,18-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Huechuraba,18-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Huechuraba,18-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Huechuraba,19-2024,1,Atenciones de urgencia - Total,1511,10,104,267,934,196
Huechuraba,19-2024,2,Atenciones de urgencia - Total Respiratorios,665,9,42,138,414,62
Huechuraba,19-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),91,0,3,10,68,10
Huechuraba,19-2024,4,Atenciones de urgencia - Influenza (J09-J11),32,0,0,4,12,16
Huechuraba,19-2024,5,Atenciones de urgencia - Neumonía (J12-J18),0,0,0,0,0,0
Huechuraba,19-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",13,0,3,2,5,3
Huechuraba,19-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Huechuraba,19-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),490,8,29,119,310,24
Huechuraba,19-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),39,1,7,3,19,9
Huechuraba,19-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Huechuraba,19-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Huechuraba,19-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Huechuraba,19-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Huechuraba,19-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Huechuraba,20-2024,1,Atenciones de urgencia - Total,1811,15,133,360,1129,174
Huechuraba,20-2024,2,Atenciones de urgencia - Total Respiratorios,923,8,68,192,589,66
Huechuraba,20-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),144,0,6,18,106,14
Huechuraba,20-2024,4,Atenciones de urgencia - Influenza (J09-J11),35,0,0,2,15,18
Huechuraba,20-2024,5,Atenciones de urgencia - Neumonía (J12-J18),0,0,0,0,0,0
Huechuraba,20-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",16,0,1,2,12,1
Huechuraba,20-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Huechuraba,20-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),665,8,50,160,420,27
Huechuraba,20-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),63,0,11,10,36,6
Huechuraba,20-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Huechuraba,20-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Huechuraba,20-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Huechuraba,20-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Huechuraba,20-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Huechuraba,21-2024,1,Atenciones de urgencia - Total,1505,17,102,204,985,197
Huechuraba,21-2024,2,Atenciones de urgencia - Total Respiratorios,697,9,66,116,442,64
Huechuraba,21-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),130,1,10,17,84,18
Huechuraba,21-2024,4,Atenciones de urgencia - Influenza (J09-J11),35,0,1,6,18,10
Huechuraba,21-2024,5,Atenciones de urgencia - Neumonía (J12-J18),7,0,0,1,2,4
Huechuraba,21-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",17,1,2,5,6,3
Huechuraba,21-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Huechuraba,21-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),462,3,50,81,306,22
Huechuraba,21-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),46,4,3,6,26,7
Huechuraba,21-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Huechuraba,21-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Huechuraba,21-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Huechuraba,21-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Huechuraba,21-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Huechuraba,22-2024,1,Atenciones de urgencia - Total,1476,8,94,239,909,226
Huechuraba,22-2024,2,Atenciones de urgencia - Total Respiratorios,506,5,43,88,300,70
Huechuraba,22-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),114,2,6,19,65,22
Huechuraba,22-2024,4,Atenciones de urgencia - Influenza (J09-J11),42,0,0,2,21,19
Huechuraba,22-2024,5,Atenciones de urgencia - Neumonía (J12-J18),0,0,0,0,0,0
Huechuraba,22-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",7,0,1,0,6,0
Huechuraba,22-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Huechuraba,22-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),302,3,30,66,187,16
Huechuraba,22-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),41,0,6,1,21,13
Huechuraba,22-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Huechuraba,22-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Huechuraba,22-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Huechuraba,22-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Huechuraba,22-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Huechuraba,23-2024,1,Atenciones de urgencia - Total,1381,9,99,244,859,170
Huechuraba,23-2024,2,Atenciones de urgencia - Total Respiratorios,394,6,38,100,211,39
Huechuraba,23-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),74,3,8,20,31,12
Huechuraba,23-2024,4,Atenciones de urgencia - Influenza (J09-J11),18,0,1,1,11,5
Huechuraba,23-2024,5,Atenciones de urgencia - Neumonía (J12-J18),1,0,0,0,1,0
Huechuraba,23-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",9,0,2,0,5,2
Huechuraba,23-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Huechuraba,23-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),251,2,21,76,140,12
Huechuraba,23-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),41,1,6,3,23,8
Huechuraba,23-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Huechuraba,23-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Huechuraba,23-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Huechuraba,23-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Huechuraba,23-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Huechuraba,24-2024,1,Atenciones de urgencia - Total,1110,10,92,205,647,156
Huechuraba,24-2024,2,Atenciones de urgencia - Total Respiratorios,349,5,47,87,169,41
Huechuraba,24-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),52,1,4,10,31,6
Huechuraba,24-2024,4,Atenciones de urgencia - Influenza (J09-J11),24,1,2,1,6,14
Huechuraba,24-2024,5,Atenciones de urgencia - Neumonía (J12-J18),0,0,0,0,0,0
Huechuraba,24-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",13,0,0,2,3,8
Huechuraba,24-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Huechuraba,24-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),229,3,39,72,110,5
Huechuraba,24-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),31,0,2,2,19,8
Huechuraba,24-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Huechuraba,24-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Huechuraba,24-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Huechuraba,24-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Huechuraba,24-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Huechuraba,25-2024,1,Atenciones de urgencia - Total,997,17,69,119,636,156
Huechuraba,25-2024,2,Atenciones de urgencia - Total Respiratorios,237,6,30,47,133,21
Huechuraba,25-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),42,1,5,7,25,4
Huechuraba,25-2024,4,Atenciones de urgencia - Influenza (J09-J11),9,0,2,0,3,4
Huechuraba,25-2024,5,Atenciones de urgencia - Neumonía (J12-J18),0,0,0,0,0,0
Huechuraba,25-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",6,0,1,1,4,0
Huechuraba,25-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Huechuraba,25-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),158,5,16,38,95,4
Huechuraba,25-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),22,0,6,1,6,9
Huechuraba,25-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Huechuraba,25-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Huechuraba,25-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Huechuraba,25-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Huechuraba,25-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Huechuraba,26-2024,1,Atenciones de urgencia - Total,1025,16,82,121,630,176
Huechuraba,26-2024,2,Atenciones de urgencia - Total Respiratorios,251,12,47,34,127,31
Huechuraba,26-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),46,6,10,7,18,5
Huechuraba,26-2024,4,Atenciones de urgencia - Influenza (J09-J11),18,0,0,0,13,5
Huechuraba,26-2024,5,Atenciones de urgencia - Neumonía (J12-J18),3,0,0,0,3,0
Huechuraba,26-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",13,0,0,1,7,5
