GLOSATIPOESTABLECIMIENTO,semana_epi_str,IdCausa,Causa,Total,Menores_1,De_1_a_4,De_5_a_14,De_15_a_64,De_65_y_mas
Hospital,40-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),2441,496,771,749,385,40
Hospital,40-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),564,65,136,170,81,112
Hospital,40-2023,25,Hospitalizaciones - Total,3498,200,166,273,1595,1264
Hospital,40-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",30,5,1,0,19,5
Hospital,40-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",86,22,30,16,9,9
Hospital,40-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),6,1,0,0,1,4
Hospital,40-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),47,3,5,3,13,23
Hospital,41-2023,1,Atenciones de urgencia - Total,33364,2264,4199,7486,14405,5010
Hospital,41-2023,2,Atenciones de urgencia - Total Respiratorios,5835,1062,1555,1664,1030,524
Hospital,41-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),918,227,292,226,110,63
Hospital,41-2023,4,Atenciones de urgencia - Influenza (J09-J11),56,2,4,12,25,13
Hospital,41-2023,5,Atenciones de urgencia - Neumonía (J12-J18),483,31,86,85,120,161
Hospital,41-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",985,143,163,263,247,169
Hospital,41-2023,7,Hospitalizaciones - Sistema Respiratorio,508,101,100,52,104,151
Hospital,41-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),2832,580,873,896,443,40
Hospital,41-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),561,79,137,182,85,78
Hospital,41-2023,25,Hospitalizaciones - Total,3476,182,217,240,1610,1227
Hospital,41-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",42,15,1,3,17,6
Hospital,41-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",76,27,16,14,15,4
Hospital,41-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),13,1,1,0,3,8
Hospital,41-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),49,5,7,5,5,27
Hospital,42-2023,1,Atenciones de urgencia - Total,33870,2338,4325,8139,14060,5008
Hospital,42-2023,2,Atenciones de urgencia - Total Respiratorios,5750,1047,1456,1676,1014,557
Hospital,42-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),915,267,247,237,98,66
Hospital,42-2023,4,Atenciones de urgencia - Influenza (J09-J11),76,8,11,20,23,14
Hospital,42-2023,5,Atenciones de urgencia - Neumonía (J12-J18),474,33,72,97,119,153
Hospital,42-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",958,138,170,230,239,181
Hospital,42-2023,7,Hospitalizaciones - Sistema Respiratorio,564,112,93,76,117,166
Hospital,42-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),2751,533,833,902,439,44
Hospital,42-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),576,68,123,190,96,99
Hospital,42-2023,25,Hospitalizaciones - Total,3551,210,209,247,1621,1264
Hospital,42-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",53,10,0,4,30,9
Hospital,42-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",91,18,18,18,22,15
Hospital,42-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),14,1,0,0,5,8
Hospital,42-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),52,8,6,2,13,23
Hospital,43-2023,1,Atenciones de urgencia - Total,32260,2132,3989,7438,13782,4919
Hospital,43-2023,2,Atenciones de urgencia - Total Respiratorios,5093,933,1309,1416,903,532
Hospital,43-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),845,211,234,201,125,74
Hospital,43-2023,4,Atenciones de urgencia - Influenza (J09-J11),46,8,1,9,10,18
Hospital,43-2023,5,Atenciones de urgencia - Neumonía (J12-J18),462,31,85,94,88,164
Hospital,43-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",852,134,148,208,207,155
Hospital,43-2023,7,Hospitalizaciones - Sistema Respiratorio,488,96,89,64,89,150
Hospital,43-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),2401,487,721,763,384,46
Hospital,43-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),487,62,120,141,89,75
Hospital,43-2023,25,Hospitalizaciones - Total,3455,184,209,264,1536,1262
Hospital,43-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",57,13,3,2,31,8
Hospital,43-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",102,27,22,20,14,19
Hospital,43-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),6,1,0,0,1,4
Hospital,43-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),54,8,6,5,12,23
Hospital,44-2023,1,Atenciones de urgencia - Total,30073,2059,3767,6502,13056,4689
Hospital,44-2023,2,Atenciones de urgencia - Total Respiratorios,5055,939,1302,1426,903,485
Hospital,44-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),826,238,221,203,103,61
Hospital,44-2023,4,Atenciones de urgencia - Influenza (J09-J11),50,2,3,18,14,13
Hospital,44-2023,5,Atenciones de urgencia - Neumonía (J12-J18),433,28,77,80,97,151
Hospital,44-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",887,154,160,210,217,146
Hospital,44-2023,7,Hospitalizaciones - Sistema Respiratorio,494,120,83,51,92,148
Hospital,44-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),2376,445,736,776,380,39
Hospital,44-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),483,72,105,139,92,75
Hospital,44-2023,25,Hospitalizaciones - Total,3407,195,179,260,1567,1206
Hospital,44-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",55,8,4,2,32,9
Hospital,44-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",85,18,16,22,21,8
Hospital,44-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),29,3,5,0,8,13
Hospital,44-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),35,4,3,6,10,12
Hospital,45-2023,1,Atenciones de urgencia - Total,32769,2149,4076,7607,14143,4794
Hospital,45-2023,2,Atenciones de urgencia - Total Respiratorios,4775,858,1214,1247,958,498
Hospital,45-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),786,193,214,187,125,67
Hospital,45-2023,4,Atenciones de urgencia - Influenza (J09-J11),60,3,13,17,17,10
Hospital,45-2023,5,Atenciones de urgencia - Neumonía (J12-J18),446,38,84,73,97,154
Hospital,45-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",887,132,163,183,256,153
Hospital,45-2023,7,Hospitalizaciones - Sistema Respiratorio,484,94,84,56,92,158
Hospital,45-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),2144,419,643,655,377,50
Hospital,45-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),452,73,97,132,86,64
Hospital,45-2023,25,Hospitalizaciones - Total,3381,205,199,254,1577,1146
Hospital,45-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",68,20,3,5,26,14
Hospital,45-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",115,45,25,19,20,6
Hospital,45-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),49,13,5,0,11,20
Hospital,45-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),6,2,1,0,1,2
Hospital,46-2023,1,Atenciones de urgencia - Total,32763,2047,3852,8079,14073,4712
Hospital,46-2023,2,Atenciones de urgencia - Total Respiratorios,4627,888,1233,1283,761,462
Hospital,46-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),705,203,212,168,77,45
Hospital,46-2023,4,Atenciones de urgencia - Influenza (J09-J11),50,2,8,13,14,13
Hospital,46-2023,5,Atenciones de urgencia - Neumonía (J12-J18),416,32,87,79,92,126
Hospital,46-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",779,134,121,176,176,172
Hospital,46-2023,7,Hospitalizaciones - Sistema Respiratorio,427,108,72,39,85,123
Hospital,46-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),2246,458,694,735,320,39
Hospital,46-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),431,59,111,112,82,67
Hospital,46-2023,25,Hospitalizaciones - Total,3291,208,154,258,1509,1162
Hospital,46-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",57,18,3,5,22,9
Hospital,46-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",106,23,27,26,12,18
Hospital,46-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),42,3,5,7,9,18
Hospital,46-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),8,2,1,0,2,3
Hospital,47-2023,1,Atenciones de urgencia - Total,33059,2010,3991,8097,14039,4922
Hospital,47-2023,2,Atenciones de urgencia - Total Respiratorios,4709,803,1236,1383,800,487
Hospital,47-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),711,180,202,188,77,64
Hospital,47-2023,4,Atenciones de urgencia - Influenza (J09-J11),54,1,7,16,13,17
Hospital,47-2023,5,Atenciones de urgencia - Neumonía (J12-J18),397,32,86,67,85,127
Hospital,47-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",816,115,138,183,214,166
Hospital,47-2023,7,Hospitalizaciones - Sistema Respiratorio,484,106,81,59,88,150
Hospital,47-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),2325,421,728,806,337,33
Hospital,47-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),406,54,75,123,74,80
Hospital,47-2023,25,Hospitalizaciones - Total,3504,202,200,303,1587,1212
Hospital,47-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",54,10,5,8,23,8
Hospital,47-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",116,27,23,30,21,15
Hospital,47-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),43,3,3,6,9,22
Hospital,47-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),9,2,0,0,2,5
Hospital,48-2023,1,Atenciones de urgencia - Total,32441,2005,4096,7502,13891,4947
Hospital,48-2023,2,Atenciones de urgencia - Total Respiratorios,4539,813,1239,1294,744,449
Hospital,48-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),690,197,209,152,80,52
Hospital,48-2023,4,Atenciones de urgencia - Influenza (J09-J11),68,5,7,28,13,15
Hospital,48-2023,5,Atenciones de urgencia - Neumonía (J12-J18),390,29,96,74,79,112
Hospital,48-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",778,105,143,160,199,171
Hospital,48-2023,7,Hospitalizaciones - Sistema Respiratorio,406,73,71,40,79,143
Hospital,48-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),2234,399,686,785,322,42
Hospital,48-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),379,78,98,95,51,57
Hospital,48-2023,25,Hospitalizaciones - Total,3447,153,193,274,1572,1255
Hospital,48-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",33,8,5,3,12,5
Hospital,48-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",119,29,32,26,16,16
Hospital,48-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),43,7,6,6,5,19
Hospital,48-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),12,1,3,1,2,5
Hospital,49-2023,1,Atenciones de urgencia - Total,30785,1937,4046,6495,13474,4833
Hospital,49-2023,2,Atenciones de urgencia - Total Respiratorios,4300,751,1202,1212,736,399
Hospital,49-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),596,167,191,133,64,41
Hospital,49-2023,4,Atenciones de urgencia - Influenza (J09-J11),38,5,5,5,8,15
Hospital,49-2023,5,Atenciones de urgencia - Neumonía (J12-J18),361,24,77,67,91,102
Hospital,49-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",723,96,135,136,212,144
Hospital,49-2023,7,Hospitalizaciones - Sistema Respiratorio,404,59,73,47,87,138
Hospital,49-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),2207,401,708,765,303,30
Hospital,49-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),375,58,86,106,58,67
Hospital,49-2023,25,Hospitalizaciones - Total,3442,149,181,258,1652,1202
Hospital,49-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",30,7,7,1,14,1
Hospital,49-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",97,26,17,15,24,15
Hospital,49-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),5,2,0,0,0,3
Hospital,49-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),49,8,3,5,12,21
Hospital,50-2023,1,Atenciones de urgencia - Total,30711,1966,4119,5719,13741,5166
Hospital,50-2023,2,Atenciones de urgencia - Total Respiratorios,4097,747,1102,1073,759,416
Hospital,50-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),560,168,156,122,72,42
Hospital,50-2023,4,Atenciones de urgencia - Influenza (J09-J11),55,3,5,15,21,11
Hospital,50-2023,5,Atenciones de urgencia - Neumonía (J12-J18),341,27,54,65,91,104
Hospital,50-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",727,92,124,144,195,172
Hospital,50-2023,7,Hospitalizaciones - Sistema Respiratorio,422,78,64,46,100,134
Hospital,50-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),2098,415,690,644,317,32
Hospital,50-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),316,42,73,83,63,55
Hospital,50-2023,25,Hospitalizaciones - Total,3509,169,185,245,1662,1248
Hospital,50-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",35,10,3,0,15,7
Hospital,50-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",94,14,33,15,19,13
Hospital,50-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),2,0,0,0,2,0
Hospital,50-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),38,3,4,3,9,19
Hospital,51-2023,1,Atenciones de urgencia - Total,29404,1932,3968,5055,13362,5087
Hospital,51-2023,2,Atenciones de urgencia - Total Respiratorios,3704,682,1046,867,674,435
Hospital,51-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),441,141,139,79,50,32
Hospital,51-2023,4,Atenciones de urgencia - Influenza (J09-J11),43,1,6,10,13,13
Hospital,51-2023,5,Atenciones de urgencia - Neumonía (J12-J18),327,20,67,63,45,132
Hospital,51-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",673,106,137,100,191,139
Hospital,51-2023,7,Hospitalizaciones - Sistema Respiratorio,358,73,42,26,65,152
Hospital,51-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),1889,377,609,556,300,47
Hospital,51-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),331,37,88,59,75,72
Hospital,51-2023,25,Hospitalizaciones - Total,3335,146,170,228,1566,1225
Hospital,51-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",33,12,1,2,16,2
Hospital,51-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",112,34,19,17,23,19
Hospital,51-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),3,0,0,0,1,2
Hospital,51-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),41,3,5,1,16,16
Hospital,52-2023,1,Atenciones de urgencia - Total,28450,2008,3804,4551,13134,4953
Hospital,52-2023,2,Atenciones de urgencia - Total Respiratorios,3393,659,917,680,679,458
Hospital,52-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),433,128,125,67,70,43
Hospital,52-2023,4,Atenciones de urgencia - Influenza (J09-J11),32,1,3,5,6,17
Hospital,52-2023,5,Atenciones de urgencia - Neumonía (J12-J18),288,24,58,32,62,112
Hospital,52-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",602,69,90,80,186,177
Hospital,52-2023,7,Hospitalizaciones - Sistema Respiratorio,376,63,48,22,85,158
Hospital,52-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),1721,376,573,446,279,47
Hospital,52-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),317,61,68,50,76,62
Hospital,52-2023,25,Hospitalizaciones - Total,3357,151,175,202,1559,1270
Hospital,52-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",38,9,1,0,14,14
Hospital,52-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",85,24,17,20,13,11
Hospital,52-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),2,0,0,0,0,2
Hospital,52-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),18,2,1,3,4,8
SAPU,01-2023,1,Atenciones de urgencia - Total,60154,1214,4644,6574,39398,8324
SAPU,01-2023,2,Atenciones de urgencia - Total Respiratorios,14075,587,1936,2073,8033,1446
SAPU,01-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1135,72,214,120,553,176
SAPU,01-2023,4,Atenciones de urgencia - Influenza (J09-J11),48,0,2,7,35,4
SAPU,01-2023,5,Atenciones de urgencia - Neumonía (J12-J18),234,3,8,3,78,142
SAPU,01-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1369,88,191,191,751,148
SAPU,01-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAPU,01-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),10846,410,1491,1725,6392,828
SAPU,01-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),443,14,30,27,224,148
SAPU,01-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAPU,01-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",1819,15,27,66,1463,248
SAPU,01-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",2475,17,62,166,1952,278
SAPU,01-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAPU,01-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAPU,02-2023,1,Atenciones de urgencia - Total,55254,1085,4118,6108,36240,7703
SAPU,02-2023,2,Atenciones de urgencia - Total Respiratorios,11233,490,1636,1773,6208,1126
SAPU,02-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),875,54,152,100,415,154
SAPU,02-2023,4,Atenciones de urgencia - Influenza (J09-J11),52,0,8,5,36,3
SAPU,02-2023,5,Atenciones de urgencia - Neumonía (J12-J18),208,4,9,5,77,113
SAPU,02-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1067,77,159,150,562,119
SAPU,02-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAPU,02-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),8676,348,1284,1476,4952,616
SAPU,02-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),355,7,24,37,166,121
SAPU,02-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAPU,02-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",1315,9,19,49,1052,186
SAPU,02-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",2012,15,57,147,1550,243
SAPU,02-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAPU,02-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAPU,03-2023,1,Atenciones de urgencia - Total,51580,990,3662,5473,34521,6934
SAPU,03-2023,2,Atenciones de urgencia - Total Respiratorios,9991,413,1463,1634,5576,905
SAPU,03-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),748,53,146,84,352,113
SAPU,03-2023,4,Atenciones de urgencia - Influenza (J09-J11),33,0,1,3,27,2
SAPU,03-2023,5,Atenciones de urgencia - Neumonía (J12-J18),172,8,10,4,53,97
SAPU,03-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1025,58,144,152,563,108
SAPU,03-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAPU,03-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),7671,285,1137,1364,4414,471
SAPU,03-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),342,9,25,27,167,114
SAPU,03-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAPU,03-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",1065,5,11,63,847,139
SAPU,03-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",1940,7,45,153,1540,195
SAPU,03-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAPU,03-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAPU,04-2023,1,Atenciones de urgencia - Total,50071,974,3394,5371,33594,6738
SAPU,04-2023,2,Atenciones de urgencia - Total Respiratorios,9066,399,1256,1586,5032,793
SAPU,04-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),647,46,115,82,298,106
SAPU,04-2023,4,Atenciones de urgencia - Influenza (J09-J11),59,0,3,5,40,11
SAPU,04-2023,5,Atenciones de urgencia - Neumonía (J12-J18),175,3,3,8,61,100
SAPU,04-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",859,46,120,121,491,81
